CPU Usage (%),Memory Usage (%),Disk Usage (%),Network Latency (ms),Packet Loss (%),Error Logs Count,Event Type,Pod Eviction Risk (%),Slow Response Likelihood (%),Failure Type
0.6372102919996878,0.37450200995469884,0.39379018057087695,0.4303288577912151,0.6871201295153857,0.2,1,0.0,0.0,1
0.7116848973699176,0.7766154427030179,0.3696151845537845,0.30198759488002036,0.5463151353803268,0.30000000000000004,2,0.0,0.0,1
0.14825210271537712,0.1874459935262997,0.386519368193637,0.36109996372348185,0.27389774313288784,0.4,1,0.0,0.0,1
0.26334829746684496,0.39437602614189154,0.29975551127989514,0.38891484181946245,0.4982383995293242,0.4,1,0.0,0.0,1
0.09215356444797991,0.7569296871948834,0.45909581619539586,0.2373585162902168,0.24511712765230362,0.2,1,0.0,0.0,1
0.4461186331110885,0.5788807352300633,0.2403482374692245,0.25887332295492993,0.3151852703305668,0.0,1,0.0,0.0,1
0.6435084511591924,0.4880352680868107,0.1221977508667196,0.321642889537342,0.4665394947967599,0.5,1,0.0,0.0,1
0.8004714104192056,0.5627508857875367,0.4539377440070289,0.22264001674053907,0.4442979220882362,0.4,1,0.0,0.0,1
0.514818956083955,0.5448535427622103,0.42273932751419757,0.27987291118455004,0.49085726303512983,0.1,1,0.0,0.0,1
0.8257231091142583,0.12083436342851968,0.3295691554391771,0.41081704646342715,0.11727114951911463,0.2,1,0.0,0.0,1
0.22397970835702172,0.41268452866300964,0.21766383569394282,0.17508310036582644,0.388594343135549,0.0,2,0.0,0.0,1
0.15932351212896906,0.9041304136284372,0.46496937864732246,0.8048330220994666,0.5050911139021436,0.2,1,0.6074665313934632,0.0,1
0.4888904602206763,0.33516896630570814,0.26367015662469123,0.4806628344735869,0.5381192145222646,0.1,1,0.0,0.0,1
0.5768130897878615,0.42042474647391653,0.39754743044431967,0.12743304798745433,0.5489531356814833,0.4,1,0.0,0.0,1
0.49346105038118143,0.36459480917270315,0.6969857786933568,0.0,0.45576804999200154,0.2,1,0.0,0.0,1
0.08651157999202468,0.47824619417046565,0.5218157439865094,0.2291436632076951,0.3513235697704684,0.30000000000000004,1,0.0,0.0,1
0.4821759920974423,0.3542192921689255,0.20406961084809308,0.46865201692041025,0.4972177827897107,0.1,0,0.0,0.0,1
0.23910609989902937,0.6216853755395151,0.21889766588368217,0.43480138903257,0.3644952119042505,0.2,1,0.0,0.0,1
0.6339345097660077,0.5493283530725667,0.4432772399061204,0.3298195628157706,0.5634123336623607,0.30000000000000004,1,0.0,0.0,1
0.5733196492193696,0.6933869037767545,0.20309639029024898,0.2441686855529029,0.48493209688235694,0.2,1,0.0,0.0,1
0.31202404273452894,0.23726470845275988,0.10457859948173949,0.19132341324315846,0.40392032919166,0.2,1,0.0,0.0,1
0.3972266165326613,0.41491487927927423,0.5031286856021467,0.2788867679523132,0.28675487535048716,0.4,2,0.0,0.0,1
0.2881572956222097,0.44356934209696636,0.4698750563810632,0.17242471397589695,0.5995952059020585,0.0,1,0.0,0.0,1
0.4874641805453656,0.6139117275221487,0.4902677332080689,0.279533664375102,0.5067561343561005,0.1,1,0.0,0.0,1
0.6910284641002477,0.3016947006982414,0.4607687460573712,0.5815376836807282,0.7625189330163936,0.0,1,0.0,0.0,1
0.30285479073289123,0.728913451064586,0.4091281582293403,0.2145244330256265,0.5013175507080859,0.6000000000000001,1,0.0,0.0,1
0.600809303103569,0.7966038976294021,0.31525421942311593,0.45582354197491637,0.515182735482344,0.1,1,0.0,0.0,1
0.39394847632551183,0.25278191309110404,0.5005750049385679,0.4824553450932247,0.1714115395663748,0.1,1,0.0,0.0,1
0.34142543354753124,0.3772817762766086,0.6600122649748505,0.1606888025653856,0.46557933267178714,0.0,1,0.0,0.0,1
0.47859392800908845,0.3670171229269769,0.34056912495099023,0.2019311763841684,0.3617096491016985,0.0,1,0.0,0.0,1
0.2929515355161252,1.0,0.25886302042553005,0.5357948201814647,0.5510502517987529,0.30000000000000004,1,0.72828179118611,0.0,3
0.3892701389305636,0.3925249736980283,0.24087403467712235,0.1875466508346387,0.4695882677713794,0.30000000000000004,1,0.0,0.0,1
0.26042442148223033,0.9194063605390337,0.2830849336422392,0.3391359583751138,0.5773635226798188,0.30000000000000004,1,0.5796525723131779,0.0,1
0.8929450265832779,0.1833420012233476,0.45126357308774,0.7053249595437655,0.767426624893451,0.2,1,0.0,0.0,1
0.5070527103943457,0.25258725845890917,0.0828900547645289,0.5202372481360249,0.2818899646080734,0.2,1,0.0,0.0,1
0.36005489840148286,0.3283488670379498,0.4884704095962525,0.3640522211844797,0.5709746517675955,0.2,1,0.0,0.0,1
0.5427959821468444,0.28857767213836943,0.520671291949458,0.49595202994662235,0.5273878029348533,0.4,1,0.0,0.0,1
0.47753439006183407,0.4330253164603753,0.13660719268625682,0.33940895233332913,0.7420311934032531,0.1,1,0.0,0.0,1
0.45580608009335544,0.32280544931962546,0.2653993322793733,0.5269412798057344,0.5309977240728718,0.1,1,0.0,0.0,1
0.6228333400086851,0.2951646018163566,0.4319317209618262,0.0,0.5137735660244461,0.0,1,0.0,0.0,1
0.6515015420094611,0.789617999118332,0.39683570156629405,0.32485826518089544,0.5551951721023966,0.30000000000000004,1,0.0,0.0,1
0.39389977047789454,0.8059484056282912,0.5011258608349366,0.0,0.5667602366012561,0.30000000000000004,1,0.9125011644854985,0.0,2
0.384836351871064,0.7373241245938289,0.3972026097066169,0.37734254091172204,0.6550732073223579,0.1,1,0.0,0.0,1
0.4449896605696712,0.6309997388960821,0.6183164768092974,0.30793879562503673,0.27840845815108517,0.2,2,0.0,0.0,1
0.039615767052883014,0.5231857664448881,0.3688879929685189,0.5867366671404572,0.3491510262475197,0.2,1,0.0,0.0,1
0.1969617875602896,0.3757423273335228,0.2647934225560776,0.4734473238606047,0.701609195747579,0.0,1,0.0,0.0,1
0.773374853488905,0.261710623811227,0.25214711910454674,0.2573245804729103,0.0896682210167707,0.0,1,0.0,0.0,1
0.8289935427002567,0.5907489258581718,0.5350706795472241,0.27825246432427914,0.4001090185374902,0.1,1,0.0,0.0,1
0.4501927920887243,0.2065924018633005,0.4240585618744434,0.41563648712063017,0.438920913177875,0.1,1,0.0,0.0,1
0.6153113926111533,0.2515197677061517,0.5190675419320795,0.24921105792154355,0.3848382238477473,0.2,1,0.0,0.0,1
0.5622500309087072,0.7882283140512024,0.5158287155002086,0.34352033224123163,0.6760418509270503,0.1,2,0.0,0.0,1
1.0,0.9751622604305216,0.10172808964331674,0.57904933067706,0.4929880189726279,0.4,1,0.5418346258030946,0.0,3
0.7239149822869153,0.5983237845416202,0.24009345047907735,0.2044175774667254,0.3499834037396566,0.1,1,0.0,0.0,1
0.4744164817038467,0.7766142880736611,0.2588811337363926,0.2710144553110743,0.30905009625795143,0.30000000000000004,1,0.0,0.0,1
0.3088919118799149,0.43853792063900415,0.2910534339050184,0.29549876064361325,0.4608317718747132,0.30000000000000004,1,0.0,0.0,1
0.17871073594848555,0.16558145347807895,0.3532885300131039,0.9005278463455156,0.6072947591094295,0.2,1,0.0,0.0,1
0.5406927271734446,0.6530429046546461,0.5765411121483877,0.45536287554382454,0.4370735154246328,0.2,1,0.0,0.0,1
0.34872985094313935,0.642322330817516,0.6078911639947334,0.5468155497071878,0.3918772899720332,0.1,1,0.0,0.0,1
0.2155492580804652,0.517917138470061,0.3733355038002984,0.48327623121388674,0.29896576616115894,0.1,1,0.0,0.0,1
0.3706854231514947,0.43940613547372215,0.3798797100625964,0.4950203148940477,0.47610763968562203,0.5,1,0.0,0.0,1
0.28369039927712103,0.7405526446452746,0.3084528359634858,0.43185152019023276,0.4669188672431555,0.5,1,0.0,0.0,1
0.837428327014513,0.2535667416431314,0.433426889575868,0.4129430899419582,0.2941724711192732,0.1,1,0.0,0.0,1
0.6763279513898901,0.3065548552773356,0.45125136198571786,0.09589234051888637,0.584179190569837,0.30000000000000004,1,0.0,0.0,1
0.49840547173667654,0.24797337330989302,0.5462383099444375,0.4116503421836942,0.6967648891326842,0.2,1,0.0,0.0,1
0.7959888277780053,0.5212432406589568,0.5449743179680504,0.3302568866352468,0.42226200633066174,0.30000000000000004,1,0.0,0.0,1
0.5154736615295237,0.22802674697268543,0.057334369561445324,0.44440135556261284,0.46419662868005557,0.0,1,0.0,0.0,1
0.32774315973434726,0.32893945487118914,0.3954083971077334,0.33680114578112114,0.23110379586256982,0.30000000000000004,1,0.0,0.0,1
0.8046248154539315,0.3235611094432005,0.6370841772754615,0.48241003646767816,0.5362664706247892,0.1,1,0.0,0.0,1
0.6077820087369318,0.4348479169165105,0.3504953894884689,0.5132713181742773,0.49103928984360556,0.4,1,0.0,0.0,1
0.2925507691347088,0.12815638839900578,0.5985741112746537,0.0,0.36012327025006086,0.1,1,0.0,0.0,1
0.4619322643832784,0.5218012480093167,0.37120270279289397,0.27342052178698495,0.2909795858736116,0.0,1,0.0,0.0,1
0.3248763493230486,0.8118259126661694,0.4469109795522343,0.024898261790780057,0.7202099636323142,0.1,1,0.7177963334388032,0.0,2
0.2234400538071328,0.5338728430791905,0.24059545778576166,0.39088856464181254,0.477554065958671,0.30000000000000004,2,0.0,0.0,1
0.6852355095063283,0.88533028620033,0.24651562310044275,0.2966726718226917,0.2621254711456431,0.1,1,0.8833865123994805,0.0,2
0.8818833280940261,0.8334995464692313,0.533501557159577,0.5858809550830865,0.5558728893115856,0.1,1,0.7760632619120851,0.0,2
0.22028648523617173,0.6944337618119636,0.5580878341655348,0.3853542044513053,0.45218967925134795,0.1,1,0.0,0.0,1
0.6125938473381142,0.5186714606592214,0.42355650311806603,0.26440539247199435,0.42390108701927093,0.30000000000000004,1,0.0,0.0,1
0.36987148617563465,0.5056250970613599,0.22634106964177186,0.5130337010472286,0.5762509822555837,0.2,1,0.0,0.0,1
0.4025749232470608,0.690949943090815,0.42628925787056,0.2936184488869918,0.0,0.30000000000000004,1,0.0,0.0,1
0.3815212151522262,0.40208234762399186,0.6171314782142708,0.262228726588139,0.11479445955077203,0.2,0,0.0,0.0,1
0.3272018460640368,0.02936981213313402,0.693509155259311,0.4178936904353697,0.6426237691315486,0.30000000000000004,2,0.0,0.0,1
0.5097043255889654,0.62300101352574,0.36958966997574944,0.6307745306945287,0.3927881139559334,0.2,1,0.0,0.0,1
0.3338099767177924,0.2172328425162572,0.15834424530561805,0.49819045640508247,0.3434468396181758,0.30000000000000004,1,0.0,0.0,1
0.5540913651559678,0.2594646929524038,0.551568050854037,0.44815042805467725,0.1925348988651509,0.1,1,0.0,0.0,1
0.4899523781101726,0.5000559869989469,0.37599781247743963,0.8294495051720273,0.446257802189197,0.30000000000000004,1,0.0,0.0,1
0.4522103906267181,0.4762187806116326,0.5677165787046021,0.22130356931551312,0.46670107385292253,0.30000000000000004,0,0.0,0.0,1
0.31848726759168045,0.1469810984210924,0.4636055213360619,0.21740893774369727,0.6528276280658107,0.2,1,0.0,0.0,1
0.3846457338863335,0.5413728910332851,0.28045625999599183,0.3745865759871283,0.4758436366138083,0.0,2,0.0,0.0,1
0.6510782451651512,0.741534915215262,0.42856027750003944,0.613674695566765,0.36398253598285457,0.1,1,0.0,0.0,1
0.6001834375248761,0.21791460743355429,0.6251687644962098,0.18476690224812267,0.4813487144598719,0.0,1,0.0,0.0,1
0.3044889510402898,0.8181208327121898,0.39594171000271566,0.6554961311847124,0.5979407992221204,0.2,1,0.7598536613594299,0.0,2
0.5198664610858452,0.10995729371751402,0.2566509554436423,0.09792140881759559,0.5617828041672371,0.30000000000000004,1,0.0,0.0,1
0.6502774246743579,1.0,0.16954594711208865,0.3280091853574169,0.5170907683059646,0.0,1,0.5808382975336086,0.0,3
0.1661189437757257,0.3971848923791292,0.29795772634273876,0.3794568617566002,0.45963178989918807,0.1,2,0.0,0.0,1
0.608672038475987,0.5364042492067228,0.354895733039161,0.19507691939111307,0.31784357269137825,0.2,1,0.0,0.0,1
0.3674752482108307,0.026991606878582458,0.5483652306150956,0.2407132945528818,0.24305367243793966,0.1,1,0.0,0.0,1
0.6141197337186318,0.4844659833826729,0.24311837222362237,0.4882527669720967,0.21684536791346828,0.4,2,0.0,0.0,1
0.3473481686914966,0.5571205444295481,0.6637661662502622,0.6008477438781911,0.47940878195159026,0.4,1,0.0,0.0,1
0.13902357986709615,0.4784594739751264,0.20909933513976098,0.0,0.4966891985921299,0.30000000000000004,1,0.0,0.0,1
0.17449151242336747,0.35922973073690656,0.7860842838536142,0.38063893521843634,0.595425434355533,0.2,1,0.0,0.0,1
0.5096169893322764,0.2633588703680463,0.6907807628596411,0.3293900123873455,0.5072004964602626,0.1,2,0.0,0.0,1
0.5519445003442964,0.7826316548843277,0.44160181437518414,0.3679220795679556,0.5882304031785034,0.30000000000000004,1,0.0,0.0,1
0.3191366749791183,0.5077017837494876,0.16025896030793318,0.2938691513995839,0.3925190001190819,0.2,1,0.0,0.0,1
0.6277184917554748,0.8851880941291931,0.4106830806808224,0.12387110234140496,0.5418413503714056,0.2,1,0.8091171629031355,0.0,2
0.16769598754620801,0.3683794113012692,0.35855950105000856,0.6184357618021923,0.24824345729386946,0.6000000000000001,0,0.0,0.0,1
0.48678404027053673,0.3913013266569458,0.21898642368770202,0.5515749862413848,0.4041748287950056,0.2,1,0.0,0.0,1
0.2577967600475087,0.7038985611490408,0.46516842589130597,0.3310171048947491,0.11074478425400977,0.1,1,0.0,0.0,1
0.36963277843956815,0.09425625949910897,0.2898614561921722,0.2639194781930508,0.419377351241402,0.1,2,0.0,0.0,1
0.5094797342632829,0.19663415996176928,0.3069631081825109,0.2427723167374403,0.6170408269182132,0.1,1,0.0,0.0,1
0.32791732694320963,0.774371242838291,0.38736634845263673,0.0,0.4257760576817005,0.1,1,0.0,0.0,1
0.423088891154035,0.20701651769420132,0.32898113388278694,0.4109442319501927,0.5337212121752407,0.1,1,0.0,0.0,1
0.701258561842888,0.04523724617436308,0.746241900301385,0.4854058110550342,0.4594004260463863,0.1,0,0.0,0.0,1
0.3846216260953703,0.9671317970182729,0.33514539951193045,0.37324796086541145,0.3196494771634089,0.0,1,0.6827965022566129,0.0,3
0.6671384224130285,0.15154558803144866,0.488739442095235,0.334099030159434,0.3832253886685352,0.4,1,0.0,0.0,1
0.27405862906847644,0.5460298495820424,0.44228694229829446,0.37245907485019325,0.6095693196075925,0.2,1,0.0,0.0,1
0.6059608355830566,0.5172712981810679,0.4748786760798272,0.2002107865604871,0.5328679181547922,0.0,1,0.0,0.0,1
0.7883137241315801,0.0,0.48688476015755583,0.26195677882309326,0.31183538945363287,0.2,1,0.0,0.0,1
0.005671099974542102,0.4331707442080478,0.5580159919704414,0.3201327380525687,0.18429928271863308,0.0,1,0.0,0.0,1
0.34062094890590466,0.6121033123697773,0.46130519424929695,0.47080220607856876,0.448410898562787,0.0,1,0.0,0.0,1
0.615414425436108,0.5885773453797152,0.45477037543786497,0.5899016556381335,0.3177520281338581,0.1,1,0.0,0.0,1
0.4593909227914015,0.7258801709508754,0.4285968766117527,0.30916614545814064,0.384751563153269,0.30000000000000004,1,0.0,0.0,1
0.5742291746742617,0.4031271712736415,0.3976302354797387,0.16676715346613788,0.1732083051467831,0.5,0,0.0,0.0,1
0.3792029626568359,0.6781261105230402,0.27599692097702233,0.3553956039284157,0.5865541771246742,0.5,0,0.0,0.0,1
0.51731795749458,0.327667732979982,0.4098268261787801,0.7003505289232141,0.3980799455914113,0.4,1,0.0,0.0,1
0.4688645529215841,0.1473831458968063,0.45734521511522314,0.1819524944487285,0.42319996269254173,0.5,1,0.0,0.0,1
0.7335564123319614,0.17556790607969183,0.4826503131454069,0.5038276383811453,0.27616351241345455,0.1,1,0.0,0.0,1
0.5508841686602426,0.13447238620114632,0.44775417867708234,0.5824122936765591,0.3681940924381697,0.2,1,0.0,0.0,1
0.5675205324150404,0.7523964919727985,0.38276190708572594,0.28631858531182836,0.43443154550678525,0.30000000000000004,1,0.0,0.0,1
0.4176246067755065,0.12135662273536085,0.41042265831736646,0.22683540949543413,0.3125541091132682,0.30000000000000004,1,0.0,0.0,1
0.4024787551855013,0.5685097101623258,0.3323251682457261,0.44955160666248617,0.3783858646859438,0.2,1,0.0,0.0,1
0.4134883624360758,0.43351895148189173,0.46866218910104934,0.4108389038510786,0.6437954187510762,0.2,2,0.0,0.0,1
0.5788904284756594,0.4743378566373421,0.3846219643278645,0.4704700729089213,0.1242365771012296,0.0,1,0.0,0.0,1
0.41580310383594743,0.840901823799925,0.4477976125494771,0.711212981644149,0.44471922861434093,0.1,1,0.8519295691522414,0.0,2
0.5579549713792826,0.3903931581961817,0.5768011582396587,0.378336174071447,0.2840263301964705,0.0,2,0.0,0.0,1
0.9150801597290878,0.6529003903874208,0.3078355025508589,0.14102630129461188,0.6355454107056885,0.2,1,0.0,0.0,3
0.6742249406863385,0.509390837845278,0.5132451410955439,0.36080658737354865,0.3842061686681202,0.1,1,0.0,0.0,1
0.43479529356643176,0.46199527359182563,0.4246230276772358,0.3913446253206336,0.24067552506505316,0.0,1,0.0,0.0,1
0.7402427844327889,1.0,0.737283043900286,0.5704021818433909,0.37842756286552726,0.2,1,0.7505177145591749,0.0,3
0.4183849253956898,0.1396645635711576,0.38538127202912453,0.31481984478842234,0.47206482474663564,0.2,1,0.0,0.0,1
0.09237509296442925,0.8222829588593612,0.528731881108058,0.27775461863937856,0.8739492740534016,0.2,0,0.8717041389456415,0.0,2
0.2983827378165192,0.664101641372493,0.42181461144432636,0.10978077852218086,0.06463810528606925,0.1,1,0.0,0.0,1
0.1258416157948289,0.380118751342054,0.20105435951315997,0.4447428266035647,0.21550187084090708,0.1,1,0.0,0.0,1
0.42969730319173827,0.9073296293604033,0.33750854034391153,0.9337225550440825,0.6303651000315801,0.1,1,0.9213150010348758,0.0,2
0.5036836758379104,0.03797247190286584,0.5578759573048022,0.31031088179636046,0.16417380277749336,0.1,1,0.0,0.0,1
0.8352874624550566,0.36955833567523205,0.3513478931806622,0.42807721645108776,0.4157407044860047,0.0,1,0.0,0.0,1
0.5653854747528325,0.19787944893273096,0.07020917099287019,0.2535281771095377,0.33407182075052894,0.5,1,0.0,0.0,1
0.45617989423822713,0.603020866217865,0.4144609896226656,0.12547765214944015,0.30805370692024825,0.4,1,0.0,0.0,1
0.6658811162366979,0.2217339747032056,0.24760274846683672,0.42498372293357495,0.385620007891824,0.1,1,0.0,0.0,1
0.057772938198422996,0.6082659866853298,0.4401315267547427,0.3540934523333353,0.3590335316292222,0.1,1,0.0,0.0,1
0.5471229116217132,0.4533908960446115,0.6633564957487316,0.0,0.5892558537895279,0.1,1,0.0,0.0,1
0.6541730387773933,0.3801615143359789,0.5404162670052187,0.6302607807262194,0.6341877962906735,0.5,1,0.0,0.0,1
0.2042827508440317,0.5971618115083277,0.6610773845417328,0.42179376230385107,0.4847657779278456,0.1,1,0.0,0.0,1
0.7287508086413859,0.43284459401548403,0.3310881162319,0.36207330508310165,0.37503778520467734,0.30000000000000004,1,0.0,0.0,1
0.5676992814988828,0.22784128923524039,0.39688341826577445,0.27550088155941865,0.45696271112592785,0.1,1,0.0,0.0,1
0.4169424172198397,1.0,0.25513623504029276,0.41993088236273346,0.5475040562532705,0.2,1,0.6458660988637593,0.0,3
0.626556373221257,0.3782082042427139,0.3118169912769921,0.4279796224618309,0.5800844767503566,0.1,1,0.0,0.0,1
0.9541385715608791,0.0,0.2736241213949972,0.419237297803397,0.4754463342651386,0.30000000000000004,2,0.0,0.0,3
0.5363732510116991,0.28947532756965283,0.21388509295202143,0.5356288948784582,0.6672145169306127,0.0,2,0.0,0.0,1
0.5496441172600672,0.18318082790681742,0.6342149463646521,0.5753085041914022,0.31201492077898596,0.0,1,0.0,0.0,1
0.4081278200919512,0.706536404010129,0.09038692259720284,0.6993208116434828,0.602988024231791,0.4,1,0.0,0.0,1
0.33003112610704166,0.5804131648978965,0.6348884417048561,0.20307116976696327,0.5308279730751877,0.1,1,0.0,0.0,1
0.6660671633088491,0.5996782004475861,0.6153737676189256,0.2490607530571865,0.3130936324567782,0.1,1,0.0,0.0,1
0.3287832348182266,0.40749438354068895,0.4980047718087073,0.41222955084760055,0.4526913861988685,0.1,1,0.0,0.0,1
0.5143132474438785,0.4301624382357696,0.24411580998639823,0.2131537472853433,0.4640793320508317,0.0,1,0.0,0.0,1
0.4044685106469767,0.40726722409808297,0.17056336782823087,0.241275338237851,0.39061628339838184,0.2,1,0.0,0.0,1
0.5957959651492785,0.47970170396613254,0.33314972993200515,0.432140642459451,0.3888101039223929,0.1,1,0.0,0.0,1
0.5667324210573896,0.7088333588412088,0.5177156937454608,0.506446710365974,0.1615451428184156,0.0,1,0.0,0.0,1
0.70750798885158,0.5840188531263366,0.4198817313684002,0.5719314364783259,0.2999624437547736,0.4,1,0.0,0.0,1
0.3979967202290506,0.6250282074052167,0.25528355476634684,0.3155443738416108,0.37465683891256235,0.1,1,0.0,0.0,1
0.44602501294132574,0.6248897270623007,0.5999837614552715,0.4300322330065641,0.3192945420538896,0.4,1,0.0,0.0,1
0.3042472568435385,0.7211106093454345,0.684311221360687,0.39155429302849165,0.27239746688808864,0.0,1,0.0,0.0,1
0.4111413479847776,0.5720375103850637,0.3837615230621159,0.3522549145087609,0.5899234124356992,0.1,1,0.0,0.0,0
0.5754600986089704,0.5897120181697297,0.43659585523454025,0.2067083246886845,0.39692907290909996,0.2,1,0.0,0.0,1
0.6513977233290704,0.7972015602982891,0.1820957789553449,0.18450063875613174,0.7730832847979707,0.0,1,0.0,0.0,1
0.31556693516447487,0.333738520499222,0.3542272429958715,0.4655643101756845,0.4510450130528439,0.0,1,0.0,0.0,1
0.673921184021132,0.28606435501212324,0.49967932590522435,0.20377349511799633,0.586455169141155,0.30000000000000004,1,0.0,0.0,1
0.7711275717609902,0.20351960020328602,0.47520994669064026,0.038946869042014054,0.3796680090597175,0.30000000000000004,1,0.0,0.0,1
0.5826869806447402,0.545728640905064,0.33955645635871257,0.34362708518908336,0.3045333544459963,0.0,1,0.0,0.0,1
0.8753591625116133,0.036566939695219174,0.37626826061093255,0.6032368775723527,0.4576881830654051,0.4,1,0.0,0.0,1
0.3452421601792854,0.6155385240149194,0.3490648464385365,0.0,0.62875775159681,0.1,1,0.0,0.0,1
0.2510690593377166,0.47270172637486185,0.3756043707181148,0.2988337166638104,0.3993895339883186,0.2,1,0.0,0.0,1
0.14425595021914425,0.7836599249552643,0.4859641352697888,0.4670552902472475,0.4881574970955752,0.1,1,0.0,0.0,1
0.7992088622978366,0.33202067238375244,0.1099555781325374,0.030815066738380466,0.4568120551850632,0.2,1,0.0,0.0,1
0.6308731312708116,0.44917042864562334,0.407706580812249,0.31192721161002746,0.39791045836743444,0.30000000000000004,1,0.0,0.0,1
0.488883065817909,0.7805508333233422,0.47444228687399687,0.1502387907696774,0.40638824988323974,0.0,1,0.0,0.0,1
0.5559937252639641,0.8457839116945381,0.3296769408138986,0.17333288631744603,0.24873974943336183,0.1,1,0.990512376209907,0.0,2
0.2749021905403247,0.329961908562045,0.34401281176880016,0.2789155508092092,0.4123081943068127,0.2,1,0.0,0.0,1
0.9891503959233653,0.54544530814679,0.34856412947121856,0.1530861771091007,0.5223684962951596,0.30000000000000004,1,0.0,0.0,3
0.5258442363950455,0.5736047444210121,0.34405733165948277,0.13856885301557292,0.463132188810223,0.1,1,0.0,0.0,1
0.5218789589209786,0.5934133514052872,0.4203252688433671,0.33883113066346304,0.4446560841720232,0.5,1,0.0,0.0,1
0.6451533247797384,0.4343560851710944,0.43968880173498226,0.737999659923844,0.534249073906085,0.0,1,0.0,0.0,1
0.5962018463473426,0.8203458495309087,0.08904158923930153,0.48146360961587525,0.4464376341298947,0.2,1,0.8030038702344592,0.0,2
0.5447768048558262,0.027574129094613653,0.5220816333351206,0.5255971299847279,0.41645038617867686,0.0,1,0.0,0.0,1
0.34190510891093767,0.39471744129972897,0.37379033447408916,0.48836309823439805,0.5359303308463971,0.2,1,0.0,0.0,1
0.5942936714271991,0.6119826831932368,0.7234066073259203,0.22739599931126017,0.43677392401651843,0.2,1,0.0,0.0,1
0.8764048992950068,0.6143062029873358,0.23198341957393645,0.4034391522981192,0.3749511864201497,0.30000000000000004,1,0.0,0.0,1
0.7690840092309955,0.8381897576536907,0.2829930417478309,0.5408143139804299,0.4917178315052177,0.1,1,0.7933454257617117,0.0,2
0.8186373253278794,0.7995563483003219,0.3874873960688555,0.493788365956504,0.4083108870046147,0.30000000000000004,1,0.0,0.0,1
0.397756864713763,0.42861459367319404,0.4843899146863277,0.3831380690178089,0.36751013158719803,0.2,1,0.0,0.0,1
0.30207903594828384,0.8249678108826513,0.11259304117958642,0.4399650517936086,0.43989204016796446,0.30000000000000004,1,0.8171622089562336,0.0,2
0.4748426159800704,0.3214895640556362,0.2890032189525751,0.7791556940547938,0.44182504100140957,0.1,1,0.0,0.0,1
0.511144982457739,0.7327218456979594,0.5123997535228879,0.4957272752623602,0.2313207907951091,0.1,1,0.0,0.0,1
0.7188383036941898,0.9526306196052482,0.2702837405307632,0.29414973191263644,0.4693474049809416,0.30000000000000004,1,0.6649551754022239,0.0,3
0.16150707405703613,0.8037360267137423,0.6348707438005987,0.33624633920193614,0.7200347977263032,0.2,1,0.7659381287000137,0.0,2
0.8059100638921228,0.5264425958810308,0.3480153722750623,0.16513200480480433,0.2518646294124983,0.2,1,0.0,0.0,1
0.46839842028420214,0.41705530705696947,0.2779510120984822,0.7589319881174058,0.33088938989476957,0.1,1,0.0,0.0,1
0.41462378601051597,0.11785217593517842,0.5153760401879781,0.6291855067219214,0.874678793239876,0.30000000000000004,1,0.0,0.0,1
0.2975791249479665,0.577634909478551,0.6722378608727188,0.36370000851661355,0.27795220958112704,0.0,1,0.0,0.0,1
0.16902866562684615,0.22119569300727027,0.484888603559509,0.7299130172125546,0.6272459573878325,0.6000000000000001,2,0.0,0.0,1
0.6646341167923829,0.3017163340965158,0.6176338834147636,0.4595804183726319,0.3762580856302846,0.1,2,0.0,0.0,1
0.5146635934376809,0.2023135498158321,0.6830926569162442,0.2739523809328041,0.4241077722574171,0.6000000000000001,1,0.0,0.0,1
0.2420078200517892,0.3849019168358362,0.2744146093147711,0.5074261706963059,0.39241609725248744,0.1,1,0.0,0.0,1
0.2409842455872768,0.49300764637825445,0.5669853590453088,0.41876977338903726,0.4846658294450775,0.2,1,0.0,0.0,1
0.4328430601419743,0.5684036452914264,0.1797961318822521,0.49545030510899546,0.15244628474002908,0.2,1,0.0,0.0,1
0.8338043050578786,0.3498733411465092,0.4862264273266055,0.110147782305958,0.44500064125888256,0.30000000000000004,1,0.0,0.0,1
0.44808172972727905,0.7673209265987958,0.40818337940688154,0.20770259384212528,0.3473249658092647,0.0,1,0.0,0.0,1
0.19937140937637882,0.4479486855025085,0.6148848435045533,0.6090384653583882,0.10551192994106232,0.2,1,0.0,0.0,1
0.45085138718281126,0.30306939168362024,0.6037657097324889,0.6447704165381485,0.5998293779783352,0.2,1,0.0,0.0,1
0.4454552860504659,0.5565730668108592,0.5090125525484672,0.5962311613151953,0.06502032222780348,0.0,1,0.0,0.0,1
0.0,0.9908882083859539,0.4663351343731176,0.7365170474877485,0.7700524897670277,0.1,1,0.6801794282303043,0.0,3
0.48914102669643755,0.5837901416337795,0.49935356207586223,0.4499726411506518,0.516348354213939,0.30000000000000004,1,0.0,0.0,1
0.4538130939582644,0.4092860931565982,0.4291149093380698,0.4377018694376981,0.1886852047404988,0.5,1,0.0,0.0,1
0.6392412729626836,0.11813466097032396,0.4097753400673297,0.18973895247315722,0.635811069576462,0.1,2,0.0,0.0,1
0.869791218989069,0.4451469197569824,0.6462813247193997,0.2478194587228134,0.28983870744647666,0.2,1,0.0,0.0,1
0.7253130059095514,0.558732031272029,0.6652033344621749,0.002049479617136728,0.29738535631972796,0.4,1,0.0,0.0,1
